<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.04	12:00:00	1.24325	1.24413	1.24145	1.24389	3033	0	0
2020.05.04	13:00:00	1.24389	1.24395	1.24050	1.24064	2636	0	0
2020.05.04	14:00:00	1.24064	1.24435	1.24051	1.24398	2695	0	0
2020.05.04	15:00:00	1.24398	1.24505	1.24171	1.24244	2973	0	0
2020.05.04	16:00:00	1.24242	1.24386	1.24152	1.24303	3084	0	0
2020.05.04	17:00:00	1.24302	1.24422	1.24159	1.24210	5104	0	0
2020.05.04	18:00:00	1.24210	1.24330	1.24107	1.24286	3247	0	0
2020.05.04	19:00:00	1.24288	1.24387	1.24191	1.24327	2556	0	0
2020.05.04	20:00:00	1.24327	1.24417	1.24249	1.24374	2439	0	0
2020.05.04	21:00:00	1.24374	1.24430	1.24343	1.24405	2010	0	0
2020.05.04	22:00:00	1.24401	1.24468	1.24396	1.24461	1878	0	1
2020.05.04	23:00:00	1.24461	1.24461	1.24361	1.24420	867	0	0
2020.05.05	00:00:00	1.24422	1.24422	1.24335	1.24393	557	0	19
2020.05.05	01:00:00	1.24393	1.24439	1.24383	1.24428	609	0	1
2020.05.05	02:00:00	1.24429	1.24482	1.24406	1.24442	626	0	3
2020.05.05	03:00:00	1.24442	1.24651	1.24442	1.24606	1194	0	0
2020.05.05	04:00:00	1.24605	1.24672	1.24578	1.24588	1022	0	1
2020.05.05	05:00:00	1.24588	1.24685	1.24551	1.24598	673	0	0
2020.05.05	06:00:00	1.24598	1.24641	1.24579	1.24620	663	0	1
2020.05.05	07:00:00	1.24620	1.24645	1.24565	1.24618	957	0	1
2020.05.05	08:00:00	1.24618	1.24713	1.24618	1.24691	1060	0	2
2020.05.05	09:00:00	1.24691	1.24737	1.24511	1.24565	2096	0	0
2020.05.05	10:00:00	1.24565	1.24652	1.24448	1.24608	3406	0	0
2020.05.05	11:00:00	1.24608	1.24834	1.24202	1.24314	6267	0	0
2020.05.05	12:00:00	1.24314	1.24456	1.24261	1.24441	5454	0	0
2020.05.05	13:00:00	1.24441	1.24663	1.24370	1.24539	3860	0	0
2020.05.05	14:00:00	1.24539	1.24658	1.24476	1.24488	3213	0	0
2020.05.05	15:00:00	1.24488	1.24729	1.24480	1.24544	3494	0	0
2020.05.05	16:00:00	1.24544	1.24802	1.24536	1.24714	4853	0	0
2020.05.05	17:00:00	1.24712	1.24756	1.24398	1.24540	4587	0	0
2020.05.05	18:00:00	1.24538	1.24571	1.24439	1.24471	2681	0	0
2020.05.05	19:00:00	1.24471	1.24567	1.24399	1.24410	2708	0	1
2020.05.05	20:00:00	1.24410	1.24451	1.24300	1.24406	1860	0	1
2020.05.05	21:00:00	1.24409	1.24531	1.24390	1.24525	1875	0	0
2020.05.05	22:00:00	1.24525	1.24525	1.24361	1.24422	1927	0	0
2020.05.05	23:00:00	1.24422	1.24455	1.24322	1.24331	1230	0	0
2020.05.06	00:00:00	1.24323	1.24441	1.24275	1.24412	377	0	0
2020.05.06	01:00:00	1.24417	1.24467	1.24353	1.24450	1269	0	2
2020.05.06	02:00:00	1.24450	1.24452	1.24388	1.24437	624	0	2
2020.05.06	03:00:00	1.24434	1.24493	1.24357	1.24359	1502	0	1
2020.05.06	04:00:00	1.24359	1.24400	1.24264	1.24354	1606	0	1
2020.05.06	05:00:00	1.24354	1.24402	1.24310	1.24386	832	0	3
2020.05.06	06:00:00	1.24386	1.24397	1.24272	1.24309	1085	0	1
2020.05.06	07:00:00	1.24309	1.24352	1.24249	1.24350	1021	0	4
2020.05.06	08:00:00	1.24350	1.24385	1.24290	1.24347	1001	0	1
2020.05.06	09:00:00	1.24347	1.24379	1.24222	1.24371	2792	0	0
2020.05.06	10:00:00	1.24372	1.24499	1.24256	1.24266	2885	0	0
2020.05.06	11:00:00	1.24266	1.24274	1.23580	1.23740	4683	0	0
2020.05.06	12:00:00	1.23744	1.23782	1.23650	1.23727	3247	0	0
2020.05.06	13:00:00	1.23728	1.23890	1.23707	1.23743	2548	0	0
2020.05.06	14:00:00	1.23743	1.23911	1.23646	1.23887	2678	0	0
2020.05.06	15:00:00	1.23885	1.23921	1.23695	1.23866	3254	0	0
2020.05.06	16:00:00	1.23866	1.23929	1.23725	1.23751	3685	0	0
2020.05.06	17:00:00	1.23751	1.23768	1.23436	1.23609	4524	0	0
2020.05.06	18:00:00	1.23609	1.23669	1.23348	1.23449	3518	0	0
2020.05.06	19:00:00	1.23446	1.23667	1.23444	1.23572	3207	0	0
2020.05.06	20:00:00	1.23574	1.23633	1.23505	1.23582	1766	0	0
2020.05.06	21:00:00	1.23583	1.23585	1.23446	1.23446	2013	0	0
2020.05.06	22:00:00	1.23446	1.23501	1.23397	1.23408	1608	0	2
2020.05.06	23:00:00	1.23408	1.23433	1.23362	1.23390	697	0	1
2020.05.07	00:00:00	1.23388	1.23450	1.23345	1.23415	590	0	8
2020.05.07	01:00:00	1.23416	1.23442	1.23259	1.23324	1049	0	0
2020.05.07	02:00:00	1.23324	1.23329	1.23219	1.23238	980	0	1
2020.05.07	03:00:00	1.23239	1.23325	1.23101	1.23154	1857	0	1
2020.05.07	04:00:00	1.23155	1.23227	1.23119	1.23197	1198	0	0
2020.05.07	05:00:00	1.23197	1.23268	1.23184	1.23262	926	0	1
2020.05.07	06:00:00	1.23262	1.23285	1.23204	1.23208	674	0	0
2020.05.07	07:00:00	1.23208	1.23272	1.23183	1.23248	887	0	0
2020.05.07	08:00:00	1.23244	1.23348	1.23190	1.23317	884	0	0
2020.05.07	09:00:00	1.23316	1.23834	1.23288	1.23820	4122	0	0
2020.05.07	10:00:00	1.23817	1.24181	1.23719	1.23738	5530	0	0
2020.05.07	11:00:00	1.23741	1.23767	1.23549	1.23590	2654	0	0
2020.05.07	12:00:00	1.23590	1.23798	1.23341	1.23638	3755	0	0
2020.05.07	13:00:00	1.23638	1.23826	1.23549	1.23703	3370	0	0
2020.05.07	14:00:00	1.23704	1.23799	1.23418	1.23472	3703	0	0
2020.05.07	15:00:00	1.23471	1.23610	1.23252	1.23451	3814	0	0
2020.05.07	16:00:00	1.23451	1.23503	1.22864	1.22914	4316	0	0
2020.05.07	17:00:00	1.22911	1.22937	1.22658	1.22852	5362	0	0
2020.05.07	18:00:00	1.22854	1.23502	1.22830	1.23472	5189	0	0
2020.05.07	19:00:00	1.23472	1.23642	1.23389	1.23558	4107	0	0
2020.05.07	20:00:00	1.23557	1.23762	1.23522	1.23727	3065	0	0
2020.05.07	21:00:00	1.23728	1.23780	1.23522	1.23561	3050	0	0
2020.05.07	22:00:00	1.23561	1.23674	1.23513	1.23529	2309	0	0
2020.05.07	23:00:00	1.23530	1.23648	1.23491	1.23522	949	0	0
2020.05.08	00:00:00	1.23525	1.23623	1.23384	1.23508	784	0	20
2020.05.08	01:00:00	1.23506	1.23747	1.23494	1.23727	911	0	2
2020.05.08	02:00:00	1.23726	1.23784	1.23683	1.23731	1129	0	3
2020.05.08	03:00:00	1.23732	1.23968	1.23705	1.23933	1599	0	1
2020.05.08	04:00:00	1.23934	1.24072	1.23872	1.24023	1990	0	0
2020.05.08	05:00:00	1.24023	1.24081	1.23930	1.24010	1519	0	0
2020.05.08	06:00:00	1.24010	1.24024	1.23910	1.23940	950	0	2
2020.05.08	07:00:00	1.23940	1.23953	1.23820	1.23861	969	0	1
2020.05.08	08:00:00	1.23861	1.24001	1.23858	1.23958	978	0	0
2020.05.08	09:00:00	1.23960	1.23987	1.23763	1.23769	1511	0	0
2020.05.08	10:00:00	1.23769	1.23901	1.23759	1.23853	1873	0	0
2020.05.08	11:00:00	1.23853	1.23949	1.23796	1.23939	1919	0	0
2020.05.08	12:00:00	1.23939	1.23969	1.23775	1.23840	2149	0	0
2020.05.08	13:00:00	1.23838	1.23861	1.23698	1.23781	1518	0	0
2020.05.08	14:00:00	1.23781	1.23840	1.23685	1.23814	1596	0	0
2020.05.08	15:00:00	1.23814	1.24003	1.23579	1.23711	4543	0	0
2020.05.08	16:00:00	1.23711	1.23789	1.23559	1.23748	3346	0	0
2020.05.08	17:00:00	1.23748	1.24669	1.23709	1.24525	6289	0	0
2020.05.08	18:00:00	1.24528	1.24559	1.24285	1.24335	3393	0	0
2020.05.08	19:00:00	1.24335	1.24339	1.24156	1.24217	2484	0	1
2020.05.08	20:00:00	1.24217	1.24244	1.24151	1.24169	1390	0	1
2020.05.08	21:00:00	1.24169	1.24228	1.24066	1.24099	1714	0	0
2020.05.08	22:00:00	1.24099	1.24114	1.24015	1.24046	2012	0	1
2020.05.08	23:00:00	1.24049	1.24092	1.24020	1.24076	811	0	0
2020.05.11	00:00:00	1.23952	1.24088	1.23854	1.23990	298	0	10
2020.05.11	01:00:00	1.23928	1.24075	1.23848	1.24052	1292	0	0
2020.05.11	02:00:00	1.24052	1.24171	1.24008	1.24162	834	0	2
2020.05.11	03:00:00	1.24162	1.24247	1.24090	1.24227	1548	0	1
2020.05.11	04:00:00	1.24227	1.24304	1.24180	1.24304	1522	0	0
2020.05.11	05:00:00	1.24304	1.24372	1.24255	1.24300	1003	0	0
2020.05.11	06:00:00	1.24300	1.24325	1.24235	1.24311	739	0	3
2020.05.11	07:00:00	1.24308	1.24335	1.24251	1.24259	744	0	0
2020.05.11	08:00:00	1.24259	1.24282	1.24121	1.24146	879	0	1
2020.05.11	09:00:00	1.24146	1.24296	1.24081	1.24210	1926	0	0
2020.05.11	10:00:00	1.24210	1.24223	1.23805	1.23817	3572	0	0
2020.05.11	11:00:00	1.23817	1.23854	1.23464	1.23708	3493	0	0
2020.05.11	12:00:00	1.23708	1.23746	1.23495	1.23656	2671	0	0
2020.05.11	13:00:00	1.23656	1.23679	1.23212	1.23231	3064	0	0
2020.05.11	14:00:00	1.23231	1.23238	1.22901	1.22918	3077	0	0
2020.05.11	15:00:00	1.22922	1.23200	1.22828	1.22984	3799	0	0
2020.05.11	16:00:00	1.22984	1.23577	1.22984	1.23494	4398	0	0
2020.05.11	17:00:00	1.23496	1.23622	1.23232	1.23577	4388	0	0
2020.05.11	18:00:00	1.23579	1.23611	1.23201	1.23282	3909	0	0
2020.05.11	19:00:00	1.23285	1.23466	1.23195	1.23432	3933	0	0
2020.05.11	20:00:00	1.23428	1.23519	1.23347	1.23376	2849	0	0
2020.05.11	21:00:00	1.23376	1.23380	1.23211	1.23302	2843	0	0
2020.05.11	22:00:00	1.23299	1.23418	1.23251	1.23370	2240	0	1
2020.05.11	23:00:00	1.23370	1.23409	1.23290	1.23318	1418	0	4
2020.05.12	00:00:00	1.23294	1.23358	1.23232	1.23345	634	0	4
2020.05.12	01:00:00	1.23345	1.23375	1.23333	1.23359	885	0	1
2020.05.12	02:00:00	1.23359	1.23374	1.23281	1.23312	884	0	0
2020.05.12	03:00:00	1.23311	1.23340	1.22868	1.23055	2240	0	1
2020.05.12	04:00:00	1.23055	1.23145	1.23012	1.23089	1332	0	0
2020.05.12	05:00:00	1.23089	1.23171	1.23051	1.23159	1201	0	2
2020.05.12	06:00:00	1.23159	1.23240	1.23125	1.23232	1018	0	1
2020.05.12	07:00:00	1.23232	1.23235	1.23083	1.23218	1198	0	1
2020.05.12	08:00:00	1.23218	1.23421	1.23183	1.23303	1377	0	0
2020.05.12	09:00:00	1.23303	1.23356	1.23121	1.23317	2024	0	0
2020.05.12	10:00:00	1.23317	1.23473	1.23259	1.23421	3326	0	0
2020.05.12	11:00:00	1.23421	1.23503	1.23041	1.23209	3816	0	0
2020.05.12	12:00:00	1.23209	1.23385	1.23166	1.23318	2999	0	0
2020.05.12	13:00:00	1.23318	1.23668	1.23277	1.23466	2950	0	0
2020.05.12	14:00:00	1.23466	1.23715	1.23462	1.23703	3156	0	0
2020.05.12	15:00:00	1.23703	1.23771	1.23500	1.23601	3664	0	0
2020.05.12	16:00:00	1.23601	1.23721	1.23227	1.23406	4609	0	0
2020.05.12	17:00:00	1.23408	1.23445	1.23050	1.23297	4814	0	0
2020.05.12	18:00:00	1.23297	1.23334	1.22946	1.22959	3485	0	0
2020.05.12	19:00:00	1.22959	1.23050	1.22828	1.22911	3898	0	0
2020.05.12	20:00:00	1.22911	1.22923	1.22664	1.22777	3076	0	0
2020.05.12	21:00:00	1.22777	1.22942	1.22749	1.22806	2047	0	1
2020.05.12	22:00:00	1.22804	1.22916	1.22765	1.22770	2673	0	0
2020.05.12	23:00:00	1.22769	1.22798	1.22550	1.22576	1276	0	0
2020.05.13	00:00:00	1.22563	1.22685	1.22548	1.22674	498	0	2
2020.05.13	01:00:00	1.22675	1.22693	1.22595	1.22681	1294	0	1
2020.05.13	02:00:00	1.22681	1.22681	1.22509	1.22516	1237	0	2
2020.05.13	03:00:00	1.22521	1.22671	1.22511	1.22649	1581	0	1
2020.05.13	04:00:00	1.22649	1.22745	1.22575	1.22740	1528	0	1
2020.05.13	05:00:00	1.22737	1.22737	1.22595	1.22719	2095	0	0
2020.05.13	06:00:00	1.22719	1.22778	1.22669	1.22670	1387	0	0
2020.05.13	07:00:00	1.22668	1.22704	1.22569	1.22697	1410	0	0
2020.05.13	08:00:00	1.22696	1.22841	1.22677	1.22743	1661	0	1
2020.05.13	09:00:00	1.22739	1.23011	1.22647	1.22921	2716	0	0
2020.05.13	10:00:00	1.22920	1.22930	1.22631	1.22701	3941	0	0
2020.05.13	11:00:00	1.22701	1.22861	1.22669	1.22750	3235	0	0
2020.05.13	12:00:00	1.22752	1.23146	1.22654	1.22989	3357	0	0
2020.05.13	13:00:00	1.22988	1.23037	1.22847	1.22955	2975	0	0
2020.05.13	14:00:00	1.22954	1.23396	1.22915	1.23215	3706	0	0
2020.05.13	15:00:00	1.23215	1.23324	1.23125	1.23172	3356	0	0
2020.05.13	16:00:00	1.23172	1.23258	1.22657	1.22715	7152	0	0
2020.05.13	17:00:00	1.22715	1.22716	1.22218	1.22257	6092	0	0
2020.05.13	18:00:00	1.22257	1.22430	1.22179	1.22238	4350	0	0
2020.05.13	19:00:00	1.22238	1.22324	1.22099	1.22264	4207	0	0
2020.05.13	20:00:00	1.22263	1.22420	1.22167	1.22329	2836	0	0
2020.05.13	21:00:00	1.22328	1.22367	1.22150	1.22182	3117	0	1
2020.05.13	22:00:00	1.22181	1.22291	1.22140	1.22201	2874	0	1
2020.05.13	23:00:00	1.22199	1.22367	1.22164	1.22231	1300	0	0
2020.05.14	00:00:00	1.22180	1.22358	1.22180	1.22338	633	0	2
2020.05.14	01:00:00	1.22338	1.22366	1.22269	1.22318	717	0	6
2020.05.14	02:00:00	1.22323	1.22414	1.22299	1.22379	1335	0	1
2020.05.14	03:00:00	1.22379	1.22406	1.22274	1.22350	1575	0	1
2020.05.14	04:00:00	1.22347	1.22389	1.22037	1.22041	2095	0	0
2020.05.14	05:00:00	1.22041	1.22179	1.22034	1.22172	1226	0	3
2020.05.14	06:00:00	1.22174	1.22190	1.22051	1.22114	1194	0	1
2020.05.14	07:00:00	1.22114	1.22136	1.22040	1.22077	954	0	3
2020.05.14	08:00:00	1.22079	1.22113	1.21921	1.21949	1017	0	0
2020.05.14	09:00:00	1.21947	1.22051	1.21817	1.21870	2230	0	0
2020.05.14	10:00:00	1.21870	1.22180	1.21809	1.21907	4128	0	0
2020.05.14	11:00:00	1.21907	1.22179	1.21892	1.22014	3314	0	0
2020.05.14	12:00:00	1.22014	1.22293	1.21989	1.22235	2404	0	0
2020.05.14	13:00:00	1.22235	1.22254	1.21926	1.22020	4454	0	0
2020.05.14	14:00:00	1.22021	1.22042	1.21837	1.21981	3750	0	1
2020.05.14	15:00:00	1.21979	1.21988	1.21654	1.21812	4032	0	0
2020.05.14	16:00:00	1.21812	1.21996	1.21754	1.21922	3872	0	1
2020.05.14	17:00:00	1.21920	1.22183	1.21852	1.21983	4941	0	0
2020.05.14	18:00:00	1.21983	1.22110	1.21784	1.21923	3955	0	0
2020.05.14	19:00:00	1.21925	1.22032	1.21842	1.21962	3893	0	0
2020.05.14	20:00:00	1.21962	1.22100	1.21890	1.21916	2981	0	0
2020.05.14	21:00:00	1.21917	1.21980	1.21879	1.21941	3007	0	0
2020.05.14	22:00:00	1.21941	1.22319	1.21919	1.22260	4108	0	0
2020.05.14	23:00:00	1.22259	1.22318	1.22199	1.22228	1311	0	1
2020.05.15	00:00:00	1.22216	1.22321	1.22005	1.22297	945	0	9
2020.05.15	01:00:00	1.22296	1.22308	1.22218	1.22252	1256	0	1
2020.05.15	02:00:00	1.22253	1.22347	1.22251	1.22331	1001	0	1
2020.05.15	03:00:00	1.22333	1.22389	1.22167	1.22229	1636	0	0
2020.05.15	04:00:00	1.22229	1.22259	1.22053	1.22150	1596	0	0
2020.05.15	05:00:00	1.22150	1.22164	1.22023	1.22099	1624	0	1
2020.05.15	06:00:00	1.22099	1.22126	1.22046	1.22085	1119	0	0
2020.05.15	07:00:00	1.22085	1.22178	1.22077	1.22166	837	0	4
2020.05.15	08:00:00	1.22166	1.22171	1.22055	1.22095	1342	0	2
2020.05.15	09:00:00	1.22096	1.22153	1.21886	1.21955	2072	0	0
2020.05.15	10:00:00	1.21957	1.22184	1.21869	1.22139	3681	0	0
2020.05.15	11:00:00	1.22139	1.22254	1.22011	1.22052	2869	0	0
2020.05.15	12:00:00	1.22050	1.22108	1.21959	1.22063	2853	0	0
2020.05.15	13:00:00	1.22063	1.22190	1.21908	1.21977	3330	0	0
2020.05.15	14:00:00	1.21977	1.22034	1.21548	1.21588	4624	0	0
2020.05.15	15:00:00	1.21587	1.21931	1.21505	1.21810	6242	0	0
2020.05.15	16:00:00	1.21810	1.21847	1.21551	1.21569	5862	0	0
2020.05.15	17:00:00	1.21570	1.21752	1.21143	1.21251	6221	0	0
2020.05.15	18:00:00	1.21251	1.21365	1.21173	1.21282	4152	0	0
2020.05.15	19:00:00	1.21282	1.21318	1.21137	1.21188	3708	0	0
2020.05.15	20:00:00	1.21188	1.21246	1.21141	1.21183	2458	0	0
2020.05.15	21:00:00	1.21183	1.21261	1.21157	1.21166	1623	0	1
2020.05.15	22:00:00	1.21166	1.21207	1.21107	1.21168	1755	0	0
2020.05.15	23:00:00	1.21171	1.21199	1.21009	1.21020	1364	0	1
2020.05.18	00:00:00	1.20852	1.20901	1.20739	1.20794	558	0	3
2020.05.18	01:00:00	1.20820	1.20982	1.20814	1.20899	1451	0	1
2020.05.18	02:00:00	1.20899	1.20957	1.20792	1.20849	1346	0	1
2020.05.18	03:00:00	1.20849	1.20952	1.20839	1.20933	1534	0	0
2020.05.18	04:00:00	1.20933	1.21110	1.20926	1.21074	1296	0	1
2020.05.18	05:00:00	1.21074	1.21144	1.21069	1.21076	1780	0	1
2020.05.18	06:00:00	1.21075	1.21108	1.21017	1.21075	1275	0	0
2020.05.18	07:00:00	1.21075	1.21096	1.20932	1.20970	1050	0	1
2020.05.18	08:00:00	1.20970	1.21013	1.20950	1.20985	1127	0	0
2020.05.18	09:00:00	1.20989	1.21143	1.20914	1.21033	2091	0	0
2020.05.18	10:00:00	1.21032	1.21195	1.21020	1.21086	2975	0	0
2020.05.18	11:00:00	1.21086	1.21247	1.20951	1.21044	3356	0	0
2020.05.18	12:00:00	1.21044	1.21273	1.20986	1.21237	3004	0	0
2020.05.18	13:00:00	1.21237	1.21389	1.21195	1.21242	3152	0	0
2020.05.18	14:00:00	1.21241	1.21580	1.21175	1.21510	3479	0	0
2020.05.18	15:00:00	1.21511	1.21730	1.21454	1.21644	3760	0	0
2020.05.18	16:00:00	1.21642	1.22084	1.21620	1.21888	4697	0	0
2020.05.18	17:00:00	1.21889	1.22060	1.21708	1.21920	3834	0	0
2020.05.18	18:00:00	1.21920	1.22274	1.21887	1.22077	6297	0	0
2020.05.18	19:00:00	1.22078	1.22144	1.21738	1.21792	4505	0	0
2020.05.18	20:00:00	1.21792	1.21997	1.21742	1.21939	3008	0	1
2020.05.18	21:00:00	1.21939	1.21992	1.21898	1.21918	2238	0	1
2020.05.18	22:00:00	1.21919	1.21990	1.21909	1.21981	1597	0	1
2020.05.18	23:00:00	1.21981	1.21988	1.21915	1.21937	979	0	2
2020.05.19	00:00:00	1.21932	1.21984	1.21855	1.21964	1121	0	9
2020.05.19	01:00:00	1.21964	1.22013	1.21915	1.22000	701	0	4
2020.05.19	02:00:00	1.21998	1.22000	1.21912	1.21992	1076	0	0
2020.05.19	03:00:00	1.21992	1.22213	1.21974	1.22169	1686	0	0
2020.05.19	04:00:00	1.22169	1.22169	1.22048	1.22061	1618	0	0
2020.05.19	05:00:00	1.22063	1.22068	1.21933	1.21946	1428	0	0
2020.05.19	06:00:00	1.21947	1.21970	1.21837	1.21919	1417	0	1
2020.05.19	07:00:00	1.21919	1.22079	1.21919	1.22039	1116	0	1
2020.05.19	08:00:00	1.22039	1.22053	1.21941	1.22001	1571	0	0
2020.05.19	09:00:00	1.22000	1.22679	1.21997	1.22495	3939	0	0
2020.05.19	10:00:00	1.22497	1.22621	1.22321	1.22479	4688	0	0
2020.05.19	11:00:00	1.22479	1.22522	1.22185	1.22509	4515	0	0
2020.05.19	12:00:00	1.22510	1.22602	1.22372	1.22411	2828	0	0
2020.05.19	13:00:00	1.22412	1.22588	1.22295	1.22476	2955	0	0
2020.05.19	14:00:00	1.22476	1.22512	1.22327	1.22358	2462	0	0
2020.05.19	15:00:00	1.22359	1.22433	1.22231	1.22433	2620	0	0
2020.05.19	16:00:00	1.22433	1.22523	1.22270	1.22517	4242	0	0
2020.05.19	17:00:00	1.22515	1.22687	1.22380	1.22518	4452	0	0
2020.05.19	18:00:00	1.22526	1.22548	1.22382	1.22513	3133	0	0
2020.05.19	19:00:00	1.22511	1.22600	1.22457	1.22489	2064	0	0
2020.05.19	20:00:00	1.22489	1.22646	1.22487	1.22629	1378	0	0
2020.05.19	21:00:00	1.22626	1.22961	1.22610	1.22808	2343	0	0
2020.05.19	22:00:00	1.22808	1.22886	1.22517	1.22535	3177	0	0
2020.05.19	23:00:00	1.22537	1.22577	1.22341	1.22502	1408	0	0
2020.05.20	00:00:00	1.22498	1.22535	1.22396	1.22442	576	0	4
2020.05.20	01:00:00	1.22442	1.22494	1.22412	1.22491	708	0	3
2020.05.20	02:00:00	1.22491	1.22583	1.22479	1.22553	752	0	1
2020.05.20	03:00:00	1.22555	1.22661	1.22548	1.22653	1315	0	1
2020.05.20	04:00:00	1.22653	1.22764	1.22617	1.22758	1184	0	0
2020.05.20	05:00:00	1.22759	1.22759	1.22573	1.22592	1229	0	3
2020.05.20	06:00:00	1.22592	1.22688	1.22582	1.22591	795	0	3
2020.05.20	07:00:00	1.22596	1.22641	1.22579	1.22601	1008	0	5
2020.05.20	08:00:00	1.22601	1.22655	1.22586	1.22619	941	0	1
2020.05.20	09:00:00	1.22616	1.22689	1.22272	1.22302	2242	0	1
2020.05.20	10:00:00	1.22301	1.22436	1.22211	1.22250	3737	0	0
2020.05.20	11:00:00	1.22253	1.22473	1.22224	1.22452	3011	0	0
2020.05.20	12:00:00	1.22451	1.22698	1.22382	1.22674	2767	0	0
2020.05.20	13:00:00	1.22674	1.22708	1.22450	1.22668	3078	0	0
2020.05.20	14:00:00	1.22669	1.22714	1.22511	1.22630	2690	0	0
2020.05.20	15:00:00	1.22634	1.22682	1.22426	1.22578	3053	0	0
2020.05.20	16:00:00	1.22580	1.22874	1.22555	1.22707	4356	0	0
2020.05.20	17:00:00	1.22708	1.22798	1.22562	1.22694	4229	0	0
2020.05.20	18:00:00	1.22694	1.22745	1.22461	1.22540	3453	0	0
2020.05.20	19:00:00	1.22540	1.22578	1.22268	1.22286	3490	0	0
2020.05.20	20:00:00	1.22286	1.22401	1.22252	1.22319	2349	0	0
2020.05.20	21:00:00	1.22319	1.22404	1.22274	1.22291	2699	0	0
2020.05.20	22:00:00	1.22291	1.22356	1.22264	1.22310	2004	0	1
2020.05.20	23:00:00	1.22310	1.22387	1.22276	1.22363	1058	0	1
2020.05.21	00:00:00	1.22360	1.22395	1.22251	1.22369	567	0	18
2020.05.21	01:00:00	1.22369	1.22437	1.22346	1.22369	1037	0	1
2020.05.21	02:00:00	1.22372	1.22397	1.22326	1.22359	729	0	3
2020.05.21	03:00:00	1.22359	1.22363	1.22072	1.22088	1339	0	0
2020.05.21	04:00:00	1.22088	1.22099	1.21948	1.21986	1457	0	0
2020.05.21	05:00:00	1.21986	1.22020	1.21918	1.21998	1299	0	0
2020.05.21	06:00:00	1.21998	1.22025	1.21951	1.21961	856	0	1
2020.05.21	07:00:00	1.21961	1.22057	1.21953	1.22027	838	0	5
2020.05.21	08:00:00	1.22027	1.22035	1.21852	1.21886	866	0	0
2020.05.21	09:00:00	1.21886	1.22031	1.21868	1.22008	2220	0	0
2020.05.21	10:00:00	1.22010	1.22076	1.21869	1.21913	2975	0	0
2020.05.21	11:00:00	1.21913	1.22249	1.21883	1.22249	3000	0	0
2020.05.21	12:00:00	1.22249	1.22367	1.22187	1.22277	2799	0	0
2020.05.21	13:00:00	1.22278	1.22458	1.22236	1.22290	2752	0	0
2020.05.21	14:00:00	1.22290	1.22437	1.22184	1.22246	3398	0	0
2020.05.21	15:00:00	1.22246	1.22441	1.22178	1.22288	3725	0	0
2020.05.21	16:00:00	1.22288	1.22453	1.22059	1.22363	4518	0	0
2020.05.21	17:00:00	1.22366	1.22493	1.22107	1.22122	5095	0	0
2020.05.21	18:00:00	1.22124	1.22352	1.22078	1.22236	3677	0	0
2020.05.21	19:00:00	1.22236	1.22330	1.22207	1.22292	2312	0	0
2020.05.21	20:00:00	1.22295	1.22398	1.22295	1.22374	2254	0	0
2020.05.21	21:00:00	1.22373	1.22395	1.22252	1.22339	1625	0	0
2020.05.21	22:00:00	1.22341	1.22414	1.22181	1.22190	2095	0	0
2020.05.21	23:00:00	1.22191	1.22240	1.22121	1.22161	1259	0	0
2020.05.22	00:00:00	1.22150	1.22279	1.22120	1.22224	492	0	1
2020.05.22	01:00:00	1.22224	1.22305	1.22185	1.22235	604	0	6
2020.05.22	02:00:00	1.22237	1.22244	1.22201	1.22221	745	0	0
2020.05.22	03:00:00	1.22221	1.22335	1.22212	1.22260	1759	0	0
2020.05.22	04:00:00	1.22260	1.22335	1.22227	1.22268	1678	0	1
2020.05.22	05:00:00	1.22268	1.22269	1.22065	1.22129	1601	0	0
2020.05.22	06:00:00	1.22129	1.22184	1.22089	1.22118	1533	0	1
2020.05.22	07:00:00	1.22118	1.22134	1.22050	1.22112	1348	0	1
2020.05.22	08:00:00	1.22112	1.22213	1.21989	1.22154	1561	0	1
2020.05.22	09:00:00	1.22154	1.22192	1.21992	1.22075	2672	0	0
2020.05.22	10:00:00	1.22076	1.22094	1.21625	1.21671	4089	0	0
2020.05.22	11:00:00	1.21672	1.21867	1.21632	1.21769	3494	0	0
2020.05.22	12:00:00	1.21769	1.21926	1.21649	1.21725	3018	0	0
2020.05.22	13:00:00	1.21722	1.21884	1.21613	1.21829	3307	0	0
2020.05.22	14:00:00	1.21831	1.21924	1.21725	1.21781	3199	0	0
2020.05.22	15:00:00	1.21783	1.21807	1.21660	1.21701	2859	0	0
2020.05.22	16:00:00	1.21701	1.21859	1.21682	1.21797	3296	0	0
2020.05.22	17:00:00	1.21797	1.22082	1.21739	1.21919	3774	0	0
2020.05.22	18:00:00	1.21917	1.21917	1.21704	1.21758	2489	0	0
2020.05.22	19:00:00	1.21758	1.21827	1.21685	1.21689	1835	0	0
2020.05.22	20:00:00	1.21688	1.21783	1.21646	1.21782	1832	0	0
2020.05.22	21:00:00	1.21779	1.21843	1.21726	1.21731	1529	0	0
2020.05.22	22:00:00	1.21730	1.21769	1.21667	1.21748	1964	0	0
2020.05.22	23:00:00	1.21748	1.21782	1.21658	1.21667	978	0	3
2020.05.25	00:00:00	1.21716	1.21788	1.21628	1.21704	415	0	4
